,lat,lon
13456,37.7760382838,-122.4025275947
13457,37.7967282615,-122.4100534916
13458,37.7378241538,-122.4294974952
13459,37.7932572003,-122.3963053562
13460,37.7932572003,-122.3963053562
13461,37.7427030847,-122.3879273876
13462,37.7474613182,-122.4813050192
13463,37.7474613182,-122.4813050192
13464,37.7875393826,-122.3946863643
13465,37.7278597169,-122.3851224916
13466,37.7599667312,-122.4236439575
13467,37.7903017796,-122.3938992629
13468,37.7738617772,-122.413045972
13469,37.7738617772,-122.413045972
13470,37.8010140342,-122.4160423295
13471,37.7882184508,-122.4184459463
13472,37.7825569563,-122.4163494282
13473,37.7659697548,-122.4653781109
13474,37.7085179068,-122.4333633256
13475,37.7085179068,-122.4333633256
13476,37.7878321941,-122.3994777708
13477,37.7646439373,-122.4263844508
13478,37.7301760162,-122.3994436589
13479,37.7336124996,-122.4770817478
13480,37.7818891294,-122.4324923009
13481,37.7818891294,-122.4324923009
13482,37.7821372492,-122.3978145063
13483,37.7821372492,-122.3978145063
13484,37.7254552278,-122.4093380127
13485,37.7782118612,-122.4350527645
13486,37.7870966496,-122.4107216259
13487,37.7682726764,-122.4199834477
13488,37.7564970249,-122.4885193358
13489,37.732638427,-122.384953741
13490,37.732638427,-122.384953741
13491,37.7857602955,-122.4095237407
13492,37.7823579831,-122.4008352888
13493,37.8065990729,-122.4214054195
13494,37.7600899498,-122.4918618809
13495,37.7773551624,-122.3954118069
13496,37.7810765703,-122.4238273394
13497,37.7899181017,-122.4069775637
13498,37.7711962032,-122.4132875272
13499,37.7711962032,-122.4132875272
13500,37.7738617772,-122.413045972
13501,37.7893818905,-122.4078026684
13502,37.7893818905,-122.4078026684
13503,37.7893818905,-122.4078026684
13504,37.7810694335,-122.4475175231
13505,37.7990658806,-122.3973918528
13506,37.7216857858,-122.4635811844
13507,37.7966383353,-122.4129634585
13508,37.7412099085,-122.4085180361
13509,37.7807784254,-122.4083685793
13510,37.7633758058,-122.4204347246
13511,37.8054440414,-122.4228577196
13512,37.7801630691,-122.4076931085
13513,37.7281117689,-122.3727123559
13514,37.7682726764,-122.4199834477
13515,37.7682726764,-122.4199834477
13516,37.7931773026,-122.40772977
13517,37.7798470223,-122.4874154596
13518,37.7305830517,-122.3814424657
13519,37.8074807658,-122.4139795776
13520,37.758662023,-122.4194769239
13521,37.758662023,-122.4194769239
13522,37.758662023,-122.4194769239
13523,37.7828430233,-122.4132375167
13524,37.7828430233,-122.4132375167
13525,37.7828430233,-122.4132375167
13526,37.7234556762,-122.4541141336
13527,37.7849125738,-122.4162358524
13528,37.7849125738,-122.4162358524
13529,37.7849125738,-122.4162358524
13530,37.7822458224,-122.4466129788
13531,37.806490783,-122.4213821462
13532,37.7408291812,-122.4491990167
13533,37.7408291812,-122.4491990167
13534,37.767244221,-122.5102257491
13535,37.7884521578,-122.4203269939
13536,37.7697977169,-122.448578485
13537,37.7754207067,-122.4034047915
13538,37.7508960319,-122.4339782725
13539,37.7868708655,-122.4275281582
13540,37.7868708655,-122.4275281582
13541,37.7868708655,-122.4275281582
13542,37.7868708655,-122.4275281582
13543,37.7868708655,-122.4275281582
13544,37.7788598479,-122.408275665
13545,37.7788598479,-122.408275665
13546,37.7788598479,-122.408275665
13547,37.7788598479,-122.408275665
13548,37.7794996672,-122.4760267702
13549,37.7794996672,-122.4760267702
13550,37.7774566612,-122.413160851
13551,37.7774566612,-122.413160851
13552,37.7774566612,-122.413160851
13553,37.7800446078,-122.4167912458
13554,37.780574313,-122.4739844243
13555,37.7698464875,-122.4477611223
13556,37.7825851968,-122.4156949221
13557,37.7825851968,-122.4156949221
13558,37.7803875014,-122.4078771174
13559,37.7382838347,-122.4851006215
13560,37.7859774762,-122.4053593718
13561,37.7787192628,-122.4147438354
13562,37.7787192628,-122.4147438354
13563,37.7328509353,-122.3915174605
13564,37.7828419848,-122.4216670861
13565,37.7275955595,-122.4354641266
13566,37.7275955595,-122.4354641266
13567,37.7765342339,-122.4043256785
13568,37.7833430636,-122.419159191
13569,37.7743841715,-122.4649447162
13570,37.7774906984,-122.4053091457
13571,37.7770741923,-122.4169910896
13572,37.7682726764,-122.4199834477
13573,37.7682726764,-122.4199834477
13574,37.7859930647,-122.395062469
13575,37.7827239703,-122.396167865
13576,37.7827239703,-122.396167865
13577,37.7121502933,-122.4171448024
13578,37.7166716455,-122.4576045741
13579,37.7847098969,-122.4178091031
13580,37.7896188193,-122.4204972888
13581,37.7795140301,-122.4135640917
13582,37.7795140301,-122.4135640917
13583,37.7821198489,-122.4156696614
13584,37.7821198489,-122.4156696614
13585,37.7821198489,-122.4156696614
13586,37.8007457026,-122.4438744988
13587,37.7975061679,-122.4322080984
13588,37.7348363296,-122.4542608831
13589,37.7088061846,-122.4236280413
13590,37.7862091818,-122.4760541262
13591,37.7734052631,-122.506818965
13592,37.7477724456,-122.3964449942
13593,37.8007809996,-122.3988619711
13594,37.7953338267,-122.3973737401
13595,37.782472536,-122.4223506187
13596,37.7608394142,-122.4222643774
13597,37.7521716092,-122.4195604379
13598,37.7579547863,-122.43026945
13599,37.7516272271,-122.4150228286
13600,37.7552670472,-122.421436033
13601,37.7632996946,-122.4217337678
13602,37.7690748004,-122.413354187
13603,37.7668053843,-122.4176478847
13604,37.7699549503,-122.4477830706
13605,37.7857918163,-122.396920776
13606,37.7217842685,-122.4823032542
13607,37.7784895367,-122.4182298997
13608,37.7921322486,-122.415937762
13609,37.7880293923,-122.4109048464
13610,37.7823710355,-122.4480431245
13611,37.7830295716,-122.4310463661
13612,37.7754207067,-122.4034047915
13613,37.7822458224,-122.4466129788
13614,37.7754207067,-122.4034047915
13615,37.8199234637,-122.3743971422
13616,37.7825523646,-122.4729848357
13617,37.7784692199,-122.5136420643
13618,37.7927615798,-122.411010975
13619,37.8064740791,-122.4192321317
13620,37.7807401607,-122.4503513726
13621,37.7825543452,-122.3973887848
13622,37.7783268979,-122.3965332485
13623,37.777799229,-122.4003024215
13624,37.7712906695,-122.4085345268
13625,37.7712906695,-122.4085345268
13626,37.7881341874,-122.3903215245
13627,37.7925182655,-122.3910042733
13628,37.7833104067,-122.3883798739
13629,37.7715785765,-122.41127919
13630,37.7781491304,-122.4029623565
13631,37.7784895367,-122.4182298997
13632,37.7963018736,-122.4044176207
13633,37.794512726,-122.4189594469
13634,37.7992401254,-122.4073709653
13635,37.7977503747,-122.4153869228
13636,37.8068042726,-122.411324519
13637,37.787148808,-122.4098766225
13638,37.7754207067,-122.4034047915
13639,37.8070730512,-122.4172650531
13640,37.8049688864,-122.4035320801
13641,37.7988591984,-122.3992956908
13642,37.7841893501,-122.4076335207
13643,37.8054440414,-122.4228577196
13644,37.7851178564,-122.4049569564
13645,37.7539026122,-122.4175085867
13646,37.7539026122,-122.4175085867
13647,37.7780211258,-122.4215228849
13648,37.7906646071,-122.4534303076
13649,37.7906646071,-122.4534303076
13650,37.7887198688,-122.4020702432
13651,37.7316356896,-122.4500292348
13652,37.7907638589,-122.3900942482
13653,37.7927275995,-122.4033049758
13654,37.8064267317,-122.4071493047
13655,37.7796660426,-122.4137112207
13656,37.753598788,-122.3970891839
13657,37.753598788,-122.3970891839
13658,37.7706967931,-122.4077021497
13659,37.7613536169,-122.4861182513
13660,37.7800438686,-122.4885017788
13661,37.7863868292,-122.3999132837
13662,37.7816542806,-122.4155082428
13663,37.7294075592,-122.4044071896
13664,37.8074314599,-122.4148223174
13665,37.7875158742,-122.4074349895
13666,37.7875673013,-122.4065922698
13667,37.8061306089,-122.4094924782
13668,37.8061306089,-122.4094924782
13669,37.8061306089,-122.4094924782
13670,37.7837676393,-122.4665581833
13671,37.8001617207,-122.4000916655
13672,37.7754207067,-122.4034047915
13673,37.80433501,-122.4150949682
13674,37.7975014781,-122.4318099473
13675,37.7975014781,-122.4318099473
13676,37.7975014781,-122.4318099473
13677,37.8037807942,-122.4151158001
13678,37.7430505535,-122.4756442512
13679,37.7282490186,-122.4318012862
13680,37.7630727687,-122.5092652769
13681,37.7630727687,-122.5092652769
13682,37.7646439373,-122.4263844508
13683,37.7902911265,-122.4340484649
13684,37.7902911265,-122.4340484649
13685,37.8069115313,-122.4180891854
13686,37.7931773026,-122.40772977
13687,37.7931773026,-122.40772977
13688,37.7731176299,-122.3914703359
13689,37.7730368446,-122.4219441728
13690,37.7730368446,-122.4219441728
13691,37.7803821308,-122.4810033171
13692,37.7969535745,-122.3989194776
13693,37.8004785959,-122.4008284875
13694,37.7171649328,-122.4544008445
13695,37.7111618712,-122.3864520973
13696,37.7807008319,-122.4084665562
13697,37.7807008319,-122.4084665562
13698,37.7721069662,-122.4304365235
13699,37.7721069662,-122.4304365235
13700,37.7808016285,-122.4372625775
13701,37.7779765038,-122.4093915749
13702,37.7832909416,-122.4327069759
13703,37.7810308462,-122.4204395127
13704,37.7626190753,-122.4329511322
13705,37.7360836783,-122.4525979558
13706,37.7998288661,-122.4352181472
13707,37.7803821308,-122.4810033171
13708,37.7623546422,-122.4373455012
13709,37.8013041478,-122.4245418705
13710,37.753434974,-122.4387043633
13711,37.7650244301,-122.4192024594
13712,37.767454034400004,-122.4199708599
13713,37.7625784043,-122.4216632067
13714,37.7648666651,-122.423637302
13715,37.7575669519,-122.423412285
13716,37.7538382049,-122.4185967275
13717,37.7620859693,-122.4284356885
13718,37.7529592563,-122.419560995
13719,37.7507046985,-122.4172011827
13720,37.7650501215,-122.4196717803
13721,37.7538382049,-122.4185967275
13722,37.7867787589,-122.3982616473
13723,37.790672765,-122.4122690911
13724,37.8039623459,-122.4115866277
13725,37.7754207067,-122.4034047915
13726,37.7766429551,-122.476963507
13727,37.7596123841,-122.5027151608
13728,37.8054960276,-122.4220089501
13729,37.7861964473,-122.424859889
13730,37.7762075768,-122.4203320996
13731,37.7868512755,-122.3939231391
13732,37.7806522895,-122.4016994112
13733,37.774515814,-122.4137703086
13734,37.7651891001,-122.3958102815
13735,37.7720739251,-122.4119009908
13736,37.7787841486,-122.4104056021
13737,37.7797376339,-122.407163047
13738,37.7711962032,-122.4132875272
13739,37.7532376172,-122.4024384502
13740,37.7711962032,-122.4132875272
13741,37.7773884949,-122.4264554525
13742,37.7818716047,-122.4664243775
13743,37.7818716047,-122.4664243775
13744,37.7784692199,-122.5136420643
13745,37.7809230964,-122.4664279619
13746,37.7840280452,-122.4193662948
13747,37.8004024934,-122.4395049448
13748,37.7770902744,-122.4213326846
13749,37.7849531242,-122.4279911519
13750,37.784568117,-122.4312069321
13751,37.7796720055,-122.423545232
13752,37.7304548301,-122.4900569554
13753,37.7081535998,-122.4857362496
13754,37.7722642986,-122.4296446146
13755,37.7867109732,-122.4283379171
13756,37.7913328212,-122.4258245156
13757,37.7855073232,-122.4373867719
13758,37.8011834017,-122.4338067123
13759,37.7899500809,-122.425618312
13760,37.7864017954,-122.4232176739
13761,37.7877531049,-122.4243461662
13762,37.7462242929,-122.4314374138
13763,37.7888045489,-122.4047936419
13764,37.7888045489,-122.4047936419
13765,37.7888045489,-122.4047936419
13766,37.7664538297,-122.3973949666
13767,37.7435916679,-122.4842589072
13768,37.7435916679,-122.4842589072
13769,37.788597384,-122.4135447894
13770,37.8046348825,-122.4142667751
13771,37.7721179825,-122.4042873837
13772,37.7710042009,-122.4395601433
13773,37.7681403837,-122.4222015798
13774,37.7901578215,-122.4087875289
13775,37.7823985353,-122.3926708393
13776,37.7823985353,-122.3926708393
13777,37.7618174294,-122.409159618
13778,37.7618174294,-122.409159618
13779,37.7430506903,-122.4052424671
13780,37.7825851968,-122.4156949221
13781,37.7121502933,-122.4171448024
13782,37.7848966682,-122.4296292589
13783,37.7861007452,-122.4180907667
13784,37.7861007452,-122.4180907667
13785,37.7861007452,-122.4180907667
13786,37.7861007452,-122.4180907667
13787,37.780574313,-122.4739844243
13788,37.780574313,-122.4739844243
13789,37.728979732,-122.3855454533
13790,37.7772651165,-122.4056022575
13791,37.7772651165,-122.4056022575
13792,37.7647312444,-122.4933283585
13793,37.7647312444,-122.4933283585
13794,37.7570361132,-122.4189042045
13795,37.7570361132,-122.4189042045
13796,37.7570361132,-122.4189042045
13797,37.7570361132,-122.4189042045
13798,37.7570361132,-122.4189042045
13799,37.7570361132,-122.4189042045
13800,37.7570361132,-122.4189042045
13801,37.7830037965,-122.4124142636
13802,37.8077624945,-122.4156428258
13803,37.7822956446,-122.40593432
13804,37.7532831692,-122.4142273489
13805,37.7532831692,-122.4142273489
13806,37.778851867,-122.3927535736
13807,37.8054165243,-122.4152454183
13808,37.8054440414,-122.4228577196
13809,37.8054440414,-122.4228577196
13810,37.7868849113,-122.4082016573
13811,37.7675484465,-122.4184088712
13812,37.7675484465,-122.4184088712
13813,37.7675484465,-122.4184088712
13814,37.7351678955,-122.4028261736
13815,37.8072756033,-122.4156188237
13816,37.8072756033,-122.4156188237
13817,37.7562008004,-122.4744647062
13818,37.7659245298,-122.4664426842
13819,37.7659245298,-122.4664426842
13820,37.8066567824,-122.4205641223
13821,37.8062728721,-122.423025056
13822,37.7699549503,-122.4477830706
13823,37.7745697495,-122.4628121956
13824,37.7745697495,-122.4628121956
13825,37.781954395,-122.4084371353
13826,37.7912964516,-122.4073422287
13827,37.7743242868,-122.4171048956
13828,37.7618358012,-122.4193603528
13829,37.8054440414,-122.4228577196
13830,37.8054440414,-122.4228577196
13831,37.7730989038,-122.3897312375
13832,37.7092520553,-122.4233516301
13833,37.7092520553,-122.4233516301
13834,37.7814832524,-122.4206913867
13835,37.7666521475,-122.429788987
13836,37.7850629422,-122.4065209871
13837,37.7572895905,-122.4068704021
13838,37.7703629021,-122.4197944211
13839,37.7703629021,-122.4197944211
13840,37.7612577113,-122.4283553667
13841,37.7213138677,-122.3910875635
13842,37.7743783513,-122.4139467202
13843,37.7743783513,-122.4139467202
13844,37.7743783513,-122.4139467202
13845,37.7743783513,-122.4139467202
13846,37.7823235898,-122.4037932595
13847,37.7822458224,-122.4466129788
13848,37.7831032669,-122.420996914
13849,37.800449886,-122.4387013482
13850,37.7733039381,-122.4680223125
13851,37.7861007452,-122.4180907667
13852,37.7914980828,-122.405744762
13853,37.7244093134,-122.3924834404
13854,37.7774566612,-122.413160851
13855,37.7981336021,-122.4272706406
13856,37.7981336021,-122.4272706406
13857,37.7530267516,-122.4184491918
13858,37.7530267516,-122.4184491918
13859,37.7188089183,-122.4004198488
13860,37.7301655271,-122.4244154511
13861,37.7301576924,-122.3759891581
13862,37.7816542806,-122.4155082428
13863,37.8001349297,-122.4112187027
13864,37.7507486742,-122.4307117745
13865,37.7507486742,-122.4307117745
13866,37.7084753873,-122.4534611955
13867,37.7084753873,-122.4534611955
13868,37.7775321935,-122.4408795219
13869,37.7775321935,-122.4408795219
13870,37.7382838347,-122.4851006215
13871,37.7795140301,-122.4135640917
13872,37.7276340993,-122.4035952935
13873,37.7201515256,-122.4492792256
13874,37.7976687726,-122.4078224011
13875,37.7832583771,-122.4183820086
13876,37.7832583771,-122.4183820086
13877,37.7535645747,-122.3956354362
13878,37.7962908194,-122.4117214453
13879,37.7738617772,-122.413045972
13880,37.7738617772,-122.413045972
13881,37.7323807302,-122.3782680185
13882,37.7664538297,-122.3973949666
13883,37.7664538297,-122.3973949666
13884,37.7717273142,-122.4413937011
13885,37.7571005796,-122.4178125588
13886,37.7754207067,-122.4034047915
13887,37.7754207067,-122.4034047915
13888,37.7754207067,-122.4034047915
13889,37.7621307248,-122.4215501765
13890,37.7621307248,-122.4215501765
13891,37.7425302081,-122.4874747677
13892,37.7614706791,-122.4361075791
13893,37.7865647608,-122.407244087
13894,37.7940590486,-122.3950977742
13895,37.7621307248,-122.4215501765
13896,37.7891592415,-122.4053109156
13897,37.7891592415,-122.4053109156
13898,37.7571677817,-122.416720982
13899,37.7571677817,-122.416720982
13900,37.7610072306,-122.4464344985
13901,37.7610072306,-122.4464344985
13902,37.7504525016,-122.3962703012
13903,37.7938844191,-122.4025693039
13904,37.7180886831,-122.4019131029
13905,37.7718407331,-122.4245287646
13906,37.7868849113,-122.4082016573
13907,37.788755111,-122.4127403227
13908,37.729975693,-122.3821102427
13909,37.7981347192,-122.4008907012
13910,37.7267403707,-122.4196955569
13911,37.7267403707,-122.4196955569
13912,37.7451461934,-122.4429505963
13913,37.8019448218,-122.4204689173
13914,37.7474613182,-122.4813050192
13915,37.784984311,-122.4808605019
13916,37.784984311,-122.4808605019
13917,37.787034982,-122.4329119907
13918,37.787034982,-122.4329119907
13919,37.7727413124,-122.415881425
13920,37.7733056412,-122.5089584272
13921,37.7473971175,-122.4329354968
13922,37.7797599835,-122.4374879344
13923,37.7574698367,-122.5089360021
13924,37.788448602,-122.4076128854
13925,37.7170085173,-122.4697588713
13926,37.7450717339,-122.493100698
13927,37.7361524286,-122.3846019987
13928,37.7932435168,-122.4179174882
13929,37.7899181017,-122.4069775637
13930,37.7522391653,-122.4184481861
13931,37.7126960035,-122.4036631918
13932,37.7666737552,-122.41982793
13933,37.7666737552,-122.41982793
13934,37.8064351104,-122.4221994448
13935,37.8064351104,-122.4221994448
13936,37.7939540872,-122.4083008734
13937,37.7310127422,-122.4082129915
13938,37.7263654825,-122.3808204001
13939,37.732438865,-122.4056102682
13940,37.7810688919,-122.4073871721
13941,37.7849996427,-122.4210922819
13942,37.7548270405,-122.3977324082
13943,37.7762871269,-122.4638726798
13944,37.7552768074,-122.3988143683
13945,37.7132854548,-122.4123275661
13946,37.7144925294,-122.4143350036
13947,37.7776242389,-122.3999811112
13948,37.806490783,-122.4213821462
13949,37.7132854548,-122.4123275661
13950,37.7749711034,-122.4530054816
13951,37.7854378472,-122.417885441
13952,37.7854378472,-122.417885441
13953,37.7854378472,-122.417885441
13954,37.7634292328,-122.4195157084
13955,37.7852071918,-122.4066905923
13956,37.7613161837,-122.4640447778
13957,37.7774566612,-122.413160851
13958,37.779212259,-122.4109392056
13959,37.7579659192,-122.3887960448
13960,37.7754207067,-122.4034047915
13961,37.7348739744,-122.425329626
13962,37.7491597817,-122.4425989006
13963,37.7745697495,-122.4628121956
13964,37.7754207067,-122.4034047915
13965,37.7588312135,-122.4157812816
13966,37.7762328753,-122.3961640585
13967,37.7891643768,-122.4204024637
13968,37.7816045741,-122.4121925557
13969,37.7812673468,-122.433155869
13970,37.7633924424,-122.421087244
13971,37.753434974,-122.4387043633
13972,37.7631223372,-122.4083039045
13973,37.7528534193,-122.4081923674
13974,37.7683930538,-122.4189166445
13975,37.7599667312,-122.4236439575
13976,37.7656058639,-122.4104888293
13977,37.7690748004,-122.413354187
13978,37.7642205604,-122.4196583437
13979,37.7629457128,-122.4107296017
13980,37.7533211291,-122.4262059857
13981,37.7590834646,-122.4115805078
13982,37.724427754,-122.4132796828
13983,37.8061420854,-122.4170817532
13984,37.7814987213,-122.4049344133
13985,37.7986980775,-122.4040282618
13986,37.7754207067,-122.4034047915
13987,37.7863808284,-122.4006838929
13988,37.7821689138,-122.418996372
13989,37.7788323159,-122.4156424879
13990,37.7788323159,-122.4156424879
13991,37.7822458224,-122.4466129788
13992,37.7999893078,-122.3985869341
13993,37.8071620563,-122.408899279
13994,37.7888082904,-122.4118887918
13995,37.7833104067,-122.3883798739
13996,37.7166569724,-122.4741709898
13997,37.7895727626,-122.3884855624
13998,37.7902088256,-122.4231568068
13999,37.7843533427,-122.4329146035
14000,37.7849590113,-122.4195495688
14001,37.785333964,-122.4246887036
14002,37.7823985353,-122.3926708393
14003,37.7754207067,-122.4034047915
14004,37.7720472598,-122.4225861419
14005,37.7666952934,-122.3996792479
14006,37.780790655,-122.3996175588
14007,37.7840030154,-122.3970710056
14008,37.7788348206,-122.3959859709
14009,37.7769551138,-122.4179976082
14010,37.7828946451,-122.4208183304
14011,37.7844731456,-122.432908645
14012,37.7858752022,-122.4349201749
14013,37.7729011034,-122.4970443927
14014,37.7685926184,-122.4505227617
14015,37.7190331787,-122.3980041773
14016,37.8039647019,-122.426096037
14017,37.7827931071,-122.4140562919
14018,37.7827931071,-122.4140562919
14019,37.8074314599,-122.4148223174
14020,37.7756938837,-122.4210543117
14021,37.7726267217,-122.419987275
14022,37.7828975051,-122.3934900075
14023,37.8066567824,-122.4205641223
14024,37.7764275945,-122.4607963346
14025,37.7664064445,-122.4242605614
14026,37.7664064445,-122.4242605614
14027,37.7754207067,-122.4034047915
14028,37.7754207067,-122.4034047915
14029,37.7624591846,-122.4357738464
14030,37.7968499929,-122.4336857888
14031,37.7333704225,-122.4038697627
14032,37.788448602,-122.4076128854
14033,37.8050769933,-122.4253009301
14034,37.7572895905,-122.4068704021
14035,37.8003406138,-122.4175897106
14036,37.8022928849,-122.410091524
14037,37.7285280627,-122.4756474608
14038,37.7855830588,-122.4146196869
14039,37.7855830588,-122.4146196869
14040,37.7855830588,-122.4146196869
14041,37.7820729312,-122.4122241647
14042,37.7820729312,-122.4122241647
14043,37.7754207067,-122.4034047915
14044,37.7754207067,-122.4034047915
14045,37.7657184395,-122.4095299133
14046,37.7657184395,-122.4095299133
14047,37.7657184395,-122.4095299133
14048,37.7640000598,-122.5103399922
14049,37.7640000598,-122.5103399922
14050,37.7773110274,-122.4086487352
14051,37.7662463209,-122.4104780695
14052,37.7937790104,-122.402961376
14053,37.7850629422,-122.4065209871
14054,37.78137581,-122.4331778163
14055,37.7161490218,-122.4040426917
14056,37.7665387196,-122.4220459435
14057,37.7946028272,-122.4214269222
14058,37.761700718,-122.4215816814
14059,37.7962635594,-122.4084120973
14060,37.7556235798,-122.4612746416
14061,37.8063418892,-122.4154354731
14062,37.7867754821,-122.4207757214
14063,37.7608451858,-122.4366680106
14064,37.7596861764,-122.4146955148
14065,37.7650501215,-122.4196717803
14066,37.7795140301,-122.4135640917
14067,37.7332252033,-122.391245623
14068,37.7822000723,-122.4588575607
14069,37.7822000723,-122.4588575607
14070,37.7364795181,-122.4961977866
14071,37.7860688365,-122.4146454099
14072,37.7895952774,-122.4170442926
14073,37.7719857711,-122.4191057408
14074,37.7719857711,-122.4191057408
14075,37.796204621,-122.4236828143
14076,37.7967328171,-122.4421183139
14077,37.7908244664,-122.4182198339
14078,37.7908244664,-122.4182198339
14079,37.7908244664,-122.4182198339
14080,37.7908244664,-122.4182198339
14081,37.7313939157,-122.4727254644
14082,37.7852071918,-122.4066905923
14083,37.7746571105,-122.3919130198
14084,37.7382838347,-122.4851006215
14085,37.7859774762,-122.4053593718
14086,37.7731370564,-122.4717622935
14087,37.7731370564,-122.4717622935
14088,37.7835527836,-122.4176453338
14089,37.7819608222,-122.4206418937
14090,37.7628498655,-122.4716705317
14091,37.7191791975,-122.3915491703
14092,37.7530267516,-122.4184491918
14093,37.7993238651,-122.4249968591
14094,37.7787271966,-122.4068567731
14095,37.7330273135,-122.4454821474
14096,37.7895797012,-122.402025245
14097,37.7970642285,-122.4055172233
14098,37.8035424597,-122.4444421644
14099,37.7791387543,-122.4166076951
14100,37.7355658344,-122.3895574756
14101,37.7854812046,-122.421203512
14102,37.7721158517,-122.4229247739
14103,37.7881242734,-122.4176729236
14104,37.7881242734,-122.4176729236
14105,37.7227582741,-122.4602967538
14106,37.7191791975,-122.3915491703
14107,37.7191791975,-122.3915491703
14108,37.7285280627,-122.4756474608
14109,37.7933961776,-122.4339158173
14110,37.7370657701,-122.3945657564
14111,37.7658707528,-122.4403409433
14112,37.7658707528,-122.4403409433
14113,37.7216084086,-122.4261921803
14114,37.7871979591,-122.4090551914
14115,37.8012840767,-122.4321393174
14116,37.7800356268,-122.4097951945
14117,37.7582176614,-122.4123540338
14118,37.7582176614,-122.4123540338
14119,37.7633873513,-122.4330934961
14120,37.752761318,-122.4222356255
14121,37.7681976977,-122.4212133989
14122,37.7967039278,-122.4084330973
14123,37.7820204256,-122.4130699264
14124,37.7820204256,-122.4130699264
14125,37.7548143097,-122.4154642202
14126,37.7235965952,-122.4635178038
14127,37.7255385517,-122.4191977736
14128,37.7636979309,-122.4151559411
14129,37.7235534585,-122.4346914855
14130,37.7635956978,-122.4113363132
14131,37.7811758808,-122.3913365799
14132,37.7653250853,-122.4142227048
14133,37.7638291912,-122.4072921712
14134,37.7849531242,-122.4279911519
14135,37.7893818905,-122.4078026684
14136,37.7563562905,-122.4165726675
14137,37.7631223372,-122.4083039045
14138,37.709154214,-122.4518185156
14139,37.7339497681,-122.4897139691
14140,37.7339497681,-122.4897139691
14141,37.794940588,-122.4080831554
14142,37.714646926,-122.4472676147
14143,37.714646926,-122.4472676147
14144,37.7734546808,-122.4135320991
14145,37.7877867423,-122.4030708868
14146,37.7893818905,-122.4078026684
14147,37.7731370564,-122.4717622935
14148,37.7731370564,-122.4717622935
14149,37.7931017077,-122.4045860658
14150,37.7325333189,-122.3849954341
14151,37.7325333189,-122.3849954341
14152,37.7325333189,-122.3849954341
14153,37.7325333189,-122.3849954341
14154,37.7325333189,-122.3849954341
14155,37.7727341031,-122.4255145754
14156,37.7114523851,-122.4575506044
14157,37.7485024706,-122.4792936831
14158,37.8070730512,-122.4172650531
14159,37.8083698161,-122.415010033
14160,37.8068622389,-122.4189110607
14161,37.8019942438,-122.4196161097
14162,37.8003406138,-122.4175897106
14163,37.7853730435,-122.4313697724
14164,37.7898740696,-122.4373402236
14165,37.7852686309,-122.4030700008
14166,37.7844788539,-122.4042701795
14167,37.7700491096,-122.4070042552
14168,37.788327971,-122.3888884095
14169,37.7932284305,-122.3993705085
14170,37.7932284305,-122.3993705085
14171,37.7840607475,-122.430957656
14172,37.8027753331,-122.4019573119
14173,37.7650501215,-122.4196717803
14174,37.7899200015,-122.4220627303
14175,37.777365361,-122.481243369
14176,37.7406750625,-122.3884907333
14177,37.7988591984,-122.3992956908
14178,37.7111787234,-122.4518666475
14179,37.7120558828,-122.4519541779
14180,37.7319420188,-122.4489366433
14181,37.7723552749,-122.49009249
14182,37.7554460266,-122.3870679775
14183,37.7650501215,-122.4196717803
14184,37.7880065324,-122.3998021458
14185,37.7736930389,-122.4039129504
14186,37.7975014781,-122.4318099473
14187,37.7966652983,-122.395329663
14188,37.767244221,-122.5102257491
14189,37.764193779,-122.4330751524
14190,37.7507653299,-122.4152892373
14191,37.7690748004,-122.413354187
14192,37.7611182938,-122.4126616176
14193,37.787531455,-122.4369362574
14194,37.7285280627,-122.4756474608
14195,37.7605499565,-122.3875713063
14196,37.7554460266,-122.3870679775
14197,37.7381436049,-122.3801415217
14198,37.7980532528,-122.3963744391
14199,37.8001789041,-122.3982352036
14200,37.7105916517,-122.4692872781
14201,37.7474552581,-122.4814431556
14202,37.7216221726,-122.4723219127
14203,37.7153550989,-122.4560067478
14204,37.7748104406,-122.4097417449
14205,37.772103963,-122.4075034218
14206,37.7754207067,-122.4034047915
14207,37.787451329,-122.4005044197
14208,37.7846680654,-122.3978165895
14209,37.7656605701,-122.3879703071
14210,37.7700491096,-122.4070042552
14211,37.7754207067,-122.4034047915
14212,37.7809681846,-122.3931916736
14213,37.7759248653,-122.4379901763
14214,37.7879136979,-122.4193173241
14215,37.7953124364,-122.397977877
14216,37.7987507695,-122.3992734709
14217,37.7883401187,-122.4075910911
14218,37.7870801005,-122.4131628021
14219,37.7882937823,-122.4134102385
14220,37.8049469154,-122.4193810996
14221,37.721057146,-122.4752221899
14222,37.7249502488,-122.4612085206
14223,37.7254811538,-122.4628133969
14224,37.7189523107,-122.4792967635
14225,37.7494248006,-122.43174723
14226,37.7914338692,-122.402546012
14227,37.7848163651,-122.4094734973
14228,37.7799444052,-122.4143178579
14229,37.7763628053,-122.4133611362
14230,37.7854812046,-122.421203512
14231,37.7245556698,-122.4010968516
14232,37.7809706722,-122.4087106067
14233,37.7089305737,-122.4218985331
14234,37.7340152181,-122.3909717346
14235,37.7428297777,-122.4794476875
14236,37.7796720055,-122.423545232
14237,37.7731370564,-122.4717622935
14238,37.7891636246,-122.4313786766
14239,37.7850629422,-122.4065209871
14240,37.7285280627,-122.4756474608
